	title	author	filename	genre	sources
585	Christian Wahnschaffe	Jakob Wassermann	Wassermann_ChristianWahnschaffe_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/wasserma/wahnscha/wahnscha.html
586	Das Gänsemännchen	Jakob Wassermann	Wassermann_DasGänsemännchen_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/wasserma/gaensemn/gaensemn.html
587	Das Gold von Caxamalca	Jakob Wassermann	Wassermann_DasGoldvonCaxamalca_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/wasserma/caxamal/caxamal.html
588	Der Aufruhr um den Junker Ernst	Jakob Wassermann	Wassermann_DerAufruhrumdenJunkerErnst_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/wasserma/ernst/ernst.html
589	Der Fall Maurizius	Jakob Wassermann	Wassermann_DerFallMaurizius_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/wasserma/mauriz/mauriz.html
590	Der niegeküßte Mund und andere Erzählungen	Jakob Wassermann	Wassermann_DerniegeküßteMundundandereErzählungen_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/wasserma/niegekue/niegekue.html
591	Die Geschichte der jungen Renate Fuchs	Jakob Wassermann	Wassermann_DieGeschichtederjungenRenateFuchs_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/wasserma/renate/renate.html
592	Die Juden von Zirndorf	Jakob Wassermann	Wassermann_DieJudenvonZirndorf_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/wasserma/zirndorf/zirndorf.html
593	Die Masken Erwin Reiners	Jakob Wassermann	Wassermann_DieMaskenErwinReiners_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/wasserma/reiners/reiners.html
594	Die Pest im Vintschgau	Jakob Wassermann	Wassermann_DiePestimVintschgau_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/wasserma/pestvint/pestvint.html
595	Die Schwestern	Jakob Wassermann	Wassermann_DieSchwestern_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/wasserma/schwestr/schwestr.html
596	Donna Johanna von Castilien	Jakob Wassermann	Wassermann_DonnaJohannavonCastilien_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/wasserma/donnajoh/donnajoh.html
597	Joseph Kerkhovens dritte Existenz	Jakob Wassermann	Wassermann_JosephKerkhovensdritteExistenz_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/wasserma/kerkhove/kerkhove.html
598	Laudin und die Seinen	Jakob Wassermann	Wassermann_LaudinunddieSeinen_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/wasserma/laudin/laudin.html
599	Lukardis	Jakob Wassermann	Wassermann_Lukardis_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/wasserma/lukardis/lukardis.html
600	Melusine	Jakob Wassermann	Wassermann_Melusine_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/wasserma/melusin/melusin.html
601	Schläfst du, Mutter?	Jakob Wassermann	Wassermann_SchläfstduMutter_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/wasserma/schlaefs/schlaefs.html
602	Ulrike	Jakob Wassermann	Wassermann_Ulrike_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/wasserma/ulrike/ulrike.html
603	Des Geburtshelfers Walther Vierneissel Nachtgedanken über seine verlorenen Fötus-Ideale	Jean Paul, eigentlich Johann Paul Friedrich Richter	Richter_DesGeburtshelfersWaltherVierneisselNachtgedankenüberseineverlorenenFötus-Ideale_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/jeanpaul/vierneis/vierneis.html
604	Michels Brautschau	Jeremias Gotthelf, eigentlich Albert Bitzius	Bitzius_MichelsBrautschau_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/gotthelf/michels/michels.html
605	Wie fünf Mädchen im Branntwein jämmerlich umkommen	Jeremias Gotthelf, eigentlich Albert Bitzius	Bitzius_WiefünfMädchenimBranntweinjämmerlichumkommen_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gotthelf/branntwe/branntwe.html
606	Arabella von Byrnswack	Johann Gabriel Seidl	Seidl_ArabellavonByrnswack_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/seidl/arabella/arabella.html
607	Cornelia Fieramonti	Johann Gabriel Seidl	Seidl_CorneliaFieramonti_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/seidl/fieramon/fieramon.html
608	Das goldene Ringlein	Johann Gabriel Seidl	Seidl_DasgoldeneRinglein_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/seidl/ringlein/ringlein.html
609	Der Leiermann	Johann Gabriel Seidl	Seidl_DerLeiermann_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/seidl/leierman/leierman.html
610	Der tödliche Knopf	Johann Gabriel Seidl	Seidl_DertödlicheKnopf_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/seidl/knopf/knopf.html
611	Die Blaue	Johann Gabriel Seidl	Seidl_DieBlaue_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/seidl/dieblaue/dieblaue.html
612	Die Schweden vor Olmütz	Johann Gabriel Seidl	Seidl_DieSchwedenvorOlmütz_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/seidl/olmuetz/olmuetz.html
613	Juana	Johann Gabriel Seidl	Seidl_Juana_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/seidl/juana/juana.html
614	Sie ist versorgt!	Johann Gabriel Seidl	Seidl_Sieistversorgt_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/seidl/versorgt/versorgt.html
615	Stumme Rache	Johann Gabriel Seidl	Seidl_StummeRache_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/seidl/stumrach/stumrach.html
616	Die ewige Bürde/Der afrikanische Rechtsspruch	Johann Gottfried Herder	Herder_DieewigeBürdeDerafrikanischeRechtsspruch_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/herder/erzaehlg/erzaehlg.html
617	Rheinische Erzählungen	Johann Gottfried Kinkel	Kinkel_RheinischeErzählungen_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/kinkel/domschat/domschat.html
618	Die Sühne durchs Leben	Johann Gottfried Kinkel	Kinkel_DieSühnedurchsLeben_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/kinkel/suehne/suehne.html
619	Erzählungen	Johann Gottfried Kinkel	Kinkel_Erzählungen_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/kinkel/erzaehlg/erzaehlg.html
620	Herr Lorenz Stark	Johann Jakob Engel	Engel_HerrLorenzStark_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/engeljj/herrlore/herrlore.html
621	Ardinghello und die glückseeligen Inseln	Johann Jakob Wilhelm Heinse	Heinse_ArdinghellounddieglückseeligenInseln_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/heinse/ardinghe/ardinghe.html
622	Der Ochsenhansl	Johann Peter	Peter_DerOchsenhansl_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/peter/ochsenha/ochsenha.html
623	Wie mir die Lust zum Tanzen verging	Johann Peter	Peter_WiemirdieLustzumTanzenverging_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/peter/tanzlust/tanzlust.html
624	Und dann rennen wir!	Johann Peter	Peter_Unddannrennenwir_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/peter/rennen/rennen.html
625	Bassompierres Geschichte von der schönen Krämerin	Johann Wolfgang von Goethe	Goethe_BassompierresGeschichtevonderschönenKrämerin_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/goethe/bassompi/bassompi.html
626	Der Mann von funfzig Jahren	Johann Wolfgang von Goethe	Goethe_DerMannvonfunfzigJahren_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/goethe/funfzig/funfzig.html
627	Der Prokurator	Johann Wolfgang von Goethe	Goethe_DerProkurator_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/goethe/prokurat/prokurat.html
628	Die Geschichte von Mignons Eltern	Johann Wolfgang von Goethe	Goethe_DieGeschichtevonMignonsEltern_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/goethe/migeltrn/migeltrn.html
629	Die wunderlichen Nachbarskinder	Johann Wolfgang von Goethe	Goethe_DiewunderlichenNachbarskinder_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/goethe/nachbars/nachbars.html
630	Die pilgernde Törin	Johann Wolfgang von Goethe	Goethe_DiepilgerndeTörin_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/goethe/toerin/toerin.html
631	Die gefährliche Wette	Johann Wolfgang von Goethe	Goethe_DiegefährlicheWette_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/goethe/gefwette/gefwette.html
632	Die neue Melusine	Johann Wolfgang von Goethe	Goethe_DieneueMelusine_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/goethe/melusine/melusine.html
633	Ferdinands Schuld und Wandlung	Johann Wolfgang von Goethe	Goethe_FerdinandsSchuldundWandlung_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/goethe/ferdinan/ferdinan.html
634	Kleinere Novellen	Johann Wolfgang von Goethe	Goethe_KleinereNovellen_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/goethe/klnovell/klnovell.html
635	Nicht zu weit	Johann Wolfgang von Goethe	Goethe_Nichtzuweit_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/goethe/nzuweit/nzuweit.html
636	Novelle	Johann Wolfgang von Goethe	Goethe_Novelle_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/goethe/novelle/novel001.html
637	Sankt Joseph der Zweite	Johann Wolfgang von Goethe	Goethe_SanktJosephderZweite_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/goethe/joseph2/joseph2.html
638	Wer ist der Verräter?	Johann Wolfgang von Goethe	Goethe_WeristderVerräter_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/goethe/verraetr/verraetr.html
639	Erzählungen	Johanna Kinkel	Kinkel_Erzählungen_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/kinkel/erzaehlg/erzaehlg.html
640	Erzählungen	Johanna Schopenhauer	Schopenhauer_Erzählungen_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/schopenj/erzaehlg/erzaehlg.html
641	Gabriele	Johanna Schopenhauer	Schopenhauer_Gabriele_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/schopenj/gabriele/gabriele.html
642	Leontine und Natalie	Johanna Schopenhauer	Schopenhauer_LeontineundNatalie_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/schopenj/natalie/natalie.html
643	Sina	Johanna Spyri	Spyri_Sina_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/spyri/sina/sina.html
644	Der Überkater, Band 1	Johannes Richard zur Megede	Megede_DerÜberkaterBand1_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/megede/ueberka1/ueberka1.html
645	Der Überkater, Band 2	Johannes Richard zur Megede	Megede_DerÜberkaterBand2_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/megede/ueberka2/ueberka2.html
646	Novellenbuch. Erster Band	Johannes Scherr	Scherr_NovellenbuchErsterBand_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/scherr/schiller/schiller.html
647	Altdeutsch - Erster Band	Josef Eduard Konrad Bischoff	Bischoff_Altdeutsch-ErsterBand_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/bolanden/altdeut1/altdeut1.html
648	Bankrott	Josef Eduard Konrad Bischoff	Bischoff_Bankrott_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/bolanden/bankrott/bankrott.html
649	Franz von Sickingen. Erster Theil	Josef Eduard Konrad Bischoff	Bischoff_FranzvonSickingenErsterTheil_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/bolanden/sicking1/sicking1.html
650	Neudeutsch	Josef Eduard Konrad Bischoff	Bischoff_Neudeutsch_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/bolanden/neudeuts/neudeuts.html
651	Achtspännig. Erster Theil	Josef Rank	Rank_AchtspännigErsterTheil_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/rankjo/8spann1/8spann1.html
652	Ein Dorfbrutus. Erster Teil	Josef Rank	Rank_EinDorfbrutusErsterTeil_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/rankjo/dorfbru1/dorfbru1.html
653	Schön-Minnele. Erster Band	Josef Rank	Rank_Schön-MinneleErsterBand_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/rankjo/minnele1/minnele1.html
654	Der Adel und die Revolution	Joseph Freiherr von Eichendorff	Eichendorff_DerAdelunddieRevolution_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/eichndrf/adelrevo/adelrevo.html
655	Das Hünengrab	Julius Hart	Hart_DasHünengrab_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/hartj/huenengr/huenengr.html
656	Das Heimweh	Julius Mosen, eigentlich Julius Moses	Moses_DasHeimweh_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/mosen/heimweh/heimweh.html
657	Meines Großvaters Brautwerbung / Ismael	Julius Mosen, eigentlich Julius Moses	Moses_MeinesGroßvatersBrautwerbungIsmael_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/mosen/brautwer/brautwer.html
658	Die Grandidiers	Julius Rodenberg, eigentlich Levy	Levy_DieGrandidiers_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/rodenber/grandidi/grandidi.html
659	Das schwarze Weib	Julius Wolff	Wolff_DasschwarzeWeib_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/wolff/schwweib/schwweib.html
660	Das Wildfangrecht	Julius Wolff	Wolff_DasWildfangrecht_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/wolff/wildfang/wildfang.html
661	Der Sülfmeister	Julius Wolff	Wolff_DerSülfmeister_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/wolff/suelfmst/suelfmst.html
662	Lurlei	Julius Wolff	Wolff_Lurlei_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/wolff/lurlei/lurlei.html
663	Töchter	Karl Adolph	Adolph_Töchter_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/adolph/toechter/toechter.html
664	Der Pojaz	Karl Emil Franzos	Franzos_DerPojaz_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/franzos/pojaz/pojaz.html
665	Ein Kampf ums Recht	Karl Emil Franzos	Franzos_EinKampfumsRecht_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/franzos/kampfrec/kampfrec.html
666	Judith Trachtenberg	Karl Emil Franzos	Franzos_JudithTrachtenberg_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/franzos/trachten/trachten.html
667	Leib Weihnachtskuchen und sein Kind	Karl Emil Franzos	Franzos_LeibWeihnachtskuchenundseinKind_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/franzos/leibweih/leibweih.html
668	Novellen um Liebe und Ehe	Karl Emil Franzos	Franzos_NovellenumLiebeundEhe_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/franzos/liebehe/liebehe.html
669	Blasedow und seine Söhne. Erster Theil	Karl Gutzkow	Gutzkow_BlasedowundseineSöhneErsterTheil_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/gutzkow/blasedo1/blasedo1.html
670	Der Sadducäer von Amsterdam	Karl Gutzkow	Gutzkow_DerSadducäervonAmsterdam_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/gutzkow/sadduc/sadduc.html
671	Der Zauberer von Rom, 1. Buch	Karl Gutzkow	Gutzkow_DerZauberervonRom1Buch_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/gutzkow/zauber1/zauber1.html
672	Die Kurstauben	Karl Gutzkow	Gutzkow_DieKurstauben_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/gutzkow/kurstaub/kurstaub.html
673	Die Nihilisten	Karl Gutzkow	Gutzkow_DieNihilisten_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gutzkow/nihilist/nihilist.html
674	Die Selbsttaufe	Karl Gutzkow	Gutzkow_DieSelbsttaufe_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gutzkow/selbsttf/selbsttf.html
675	Eine Phantasieliebe	Karl Gutzkow	Gutzkow_EinePhantasieliebe_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/gutzkow/phanlieb/phanlieb.html
676	Imagina Unruh	Karl Gutzkow	Gutzkow_ImaginaUnruh_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/gutzkow/imagina/imagina.html
677	Jean-Jacques	Karl Gutzkow	Gutzkow_Jean-Jacques_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/gutzkow/jean-jac/jean-jac.html
678	Seraphine	Karl Gutzkow	Gutzkow_Seraphine_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/gutzkow/seraphin/seraphin.html
679	Wally, die Zweiflerin	Karl Gutzkow	Gutzkow_WallydieZweiflerin_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/gutzkow/wally/wally.html
680	Halbblut und andere Erzählungen	Karl May	May_HalbblutundandereErzählungen_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/may/halbblut/halbblut.html
681	Das Zauberwasser und andere Erzählungen	Karl May	May_DasZauberwasserundandereErzählungen_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/may/zauberwa/zauberwa.html
682	Kapitän Kaiman und andere Erzählungen	Karl May	May_KapitänKaimanundandereErzählungen_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/may/kaiman/kaiman.html
683	Fortunat und seine Söhne	Karl Simrock	Simrock_FortunatundseineSöhne_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/simrock/fortunat/fortunat.html
684	Der Jesuit	Karl Spindler	Spindler_DerJesuit_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/spindler/jesuit/jesuit.html
685	Der Jude	Karl Spindler	Spindler_DerJude_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/spindler/jude/jude.html
686	Der Vogelhändler von Imst	Karl Spindler	Spindler_DerVogelhändlervonImst_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/spindler/imst/imst.html
687	Herbstviolen	Karl Spindler	Spindler_Herbstviolen_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/spindler/herbstvi/herbstvi.html
688	Putsch & Comp. Erster Band	Karl Spindler	Spindler_Putsch&CompErsterBand_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/spindler/putsch1/putsch1.html
689	Putsch & Comp. Zweiter Band	Karl Spindler	Spindler_Putsch&CompZweiterBand_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/spindler/putsch2/putsch2.html
690	Putsch & Comp. Dritter Band	Karl Spindler	Spindler_Putsch&CompDritterBand_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/spindler/putsch3/putsch3.html
691	Putsch & Comp. Vierter Band	Karl Spindler	Spindler_Putsch&CompVierterBand_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/spindler/putsch4/putsch4.html
692	Regenbogenstrahlen. Erster Band	Karl Spindler	Spindler_RegenbogenstrahlenErsterBand_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/spindler/regenbo1/regenbo1.html
693	Tag und Nacht. Erster Band	Karl Spindler	Spindler_TagundNachtErsterBand_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/spindler/tagnach1/tagnach1.html
694	Tag und Nacht. Zweiter Band	Karl Spindler	Spindler_TagundNachtZweiterBand_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/spindler/tagnach2/tagnach2.html
695	Mien Jungsparadies	Klaus Groth	Groth_MienJungsparadies_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/groth/jungspar/jungspar.html
696	Ruggiero, der Brigant	Konrad Telman, eigentlich Konrad Zitelmann	Zitelmann_RuggieroderBrigant_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/telmann/ruggiero/ruggiero.html
697	Aspira. Der Roman einer Wolke	Kurd Laßwitz	Laßwitz_AspiraDerRomaneinerWolke_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/lasswitz/aspira/aspira.html
698	Auf zwei Planeten. Erstes Buch	Kurd Laßwitz	Laßwitz_AufzweiPlanetenErstesBuch_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/lasswitz/auf2pl-1/auf2pl-1.html
699	Bis zum Nullpunkt des Seins und andere Science-Fiction-Erzählungen	Kurd Laßwitz	Laßwitz_BiszumNullpunktdesSeinsundandereScience-Fiction-Erzählungen_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/lasswitz/nullpunk/nullpunk.html
700	Gegen das Weltgesetz	Kurd Laßwitz	Laßwitz_GegendasWeltgesetz_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/lasswitz/weltges/weltges.html
701	Familie Dungs	Kurt Aram, eigentlich Hans Fischer	Fischer_FamilieDungs_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/aram/dungs/dungs.html
702	Leda	Kurt Aram, eigentlich Hans Fischer	Fischer_Leda_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/aram/leda/leda.html
703	Oh Ali!	Kurt Aram, eigentlich Hans Fischer	Fischer_OhAli_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/aram/ohali/ohali.html
704	Lausdirndlgeschichten	Lena Christ	Christ_Lausdirndlgeschichten_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/christ/lausdirn/lausdirn.html
705	Altdeutsche Novellen, Band 1	Leo Greiner	Greiner_AltdeutscheNovellenBand1_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/greiner/altdnov1/altdnov1.html
706	Altdeutsche Novellen, Band 2	Leo Greiner	Greiner_AltdeutscheNovellenBand2_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/greiner/altdnov2/altdnov2.html
707	Der Rettungsball	Leo Leipziger	Leipziger_DerRettungsball_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/leipzige/rettball/rettball.html
708	Die neuen Linden	Leo Leipziger	Leipziger_DieneuenLinden_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/leipzige/neulind/neulind.html
709	Am Pflug	Leopold Kompert	Kompert_AmPflug_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/kompert/ampflug/ampflug.html
710	Judith die Zweite	Leopold Kompert	Kompert_JudithdieZweite_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/kompert/judith/judith.html
711	Ohne Bewilligung	Leopold Kompert	Kompert_OhneBewilligung_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/kompert/bewill/bewill.html
712	Die Düvecke, oder die Leiden einer Königin	Leopold Schefer	Schefer_DieDüveckeoderdieLeideneinerKönigin_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/schefer/dueveck/dueveck.html
713	Die Gräfin Ulfeld. Erster Band	Leopold Schefer	Schefer_DieGräfinUlfeldErsterBand_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/schefer/ulfeld1/ulfeld1.html
714	Génévion von Toulouse	Leopold Schefer	Schefer_GénévionvonToulouse_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/schefer/genevion/genevion.html
715	Das Erntefest	Leopold von Sacher-Masoch	Sacher-Masoch_DasErntefest_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/sacher-m/ernte/ernte.html
716	Lola	Leopold von Sacher-Masoch	Sacher-Masoch_Lola_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/sacher-m/lola/lola.html
717	Matrena	Leopold von Sacher-Masoch	Sacher-Masoch_Matrena_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/sacher-m/matrena/matrena.html
718	Neue Erzählungen	Leopold von Sacher-Masoch	Sacher-Masoch_NeueErzählungen_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/sacher-m/neuerz/neuerz.html
719	Zur Ehre Gottes!	Leopold von Sacher-Masoch	Sacher-Masoch_ZurEhreGottes_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/sacher-m/zurehre/zurehre.html
720	Der Familienschild	Levin Schücking	Schücking_DerFamilienschild_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/schueckg/familien/familien.html
721	Der Kampf im Spessart	Levin Schücking	Schücking_DerKampfimSpessart_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/schueckg/kampfspe/kampfspe.html
722	Deutsche Eroberungen	Levin Schücking	Schücking_DeutscheEroberungen_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/schueckg/dterob/dterob.html
723	Hart am Rande	Levin Schücking	Schücking_HartamRande_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/schueckg/hartamra/hartamra.html
724	Der hinkende Teufel	Levin Schücking	Schücking_DerhinkendeTeufel_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/lesage/hinkteuf/hinkteuf.html
725	Gesammelte Erzählungen und Novellen. Erster und zweiter Theil	Levin Schücking	Schücking_GesammelteErzählungenundNovellenErsterundzweiterTheil_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/schueckg/geserz1-2/geserz1-2.html
726	Gesammelte Erzählungen und Novellen. Erster und zweiter Theil	Levin Schücking	Schücking_GesammelteErzählungenundNovellenErsterundzweiterTheil_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/schueckg/geserz1-2/geserz1-2.html
727	Gesammelte Erzählungen und Novellen. Dritter und vierter Theil	Levin Schücking	Schücking_GesammelteErzählungenundNovellenDritterundvierterTheil_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/schueckg/geserz3-4/geserz3-4.html
728	Gesammelte Erzählungen und Novellen. Dritter und vierter Theil	Levin Schücking	Schücking_GesammelteErzählungenundNovellenDritterundvierterTheil_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/schueckg/geserz3-4/geserz3-4.html
729	Gesammelte Erzählungen und Novellen. Fünfter und sechster Theil	Levin Schücking	Schücking_GesammelteErzählungenundNovellenFünfterundsechsterTheil_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/schueckg/geserz5-6/geserz5-6.html
730	Gesammelte Erzählungen und Novellen. Fünfter und sechster Theil	Levin Schücking	Schücking_GesammelteErzählungenundNovellenFünfterundsechsterTheil_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/schueckg/geserz5-6/geserz5-6.html
731	Novellen (1846). Erster Band	Levin Schücking	Schücking_Novellen(1846)ErsterBand_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/schueckg/novell-1/novell-1.html
732	Novellen (1846). Zweiter Band	Levin Schücking	Schücking_Novellen(1846)ZweiterBand_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/schueckg/novell-2/novell-2.html
733	Lebenssucher	Lily Braun	Braun_Lebenssucher_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/braun/lebenssu/lebenssu.html
734	Das Haus	Lou Andreas-Salomé	Andreas-Salomé_DasHaus_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/salome/dashaus/dashaus.html
735	Fenitschka / Eine Ausschweifung	Lou Andreas-Salomé	Andreas-Salomé_FenitschkaEineAusschweifung_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/salome/fenitsch/fenitsch.html
736	Ruth	Lou Andreas-Salomé	Andreas-Salomé_Ruth_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/salome/ruth/ruth.html
737	Aus dem Leben einer Frau	Louise Aston	Aston_AusdemLebeneinerFrau_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/aston/lebefrau/lebefrau.html
